Starttime;Endtime;Activity;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x;case_id;case:concept:name;concept:name;time:timestamp;@@index;@@case_index;Sending Part;Sending Account ID;Initial Account Balance;Credit limit
2024-03-06 07:12:33+00:00;2024-03-06 07:12:33+00:00;Settling;2024-03-05 05:57:52+00:00;199885673.41;7;7;1;7;298;2024-03-05 00:00:00+00:00;0;1016;1016;Settling;2024-03-06 07:12:33+00:00;98;20;7;7;6247531142.0;0.0
2024-03-05 06:04:31+00:00;2024-03-05 06:04:32+00:00;Validating;2024-03-05 06:04:31+00:00;104746473.18;7;5;3;5;379;2024-03-05 00:00:00+00:00;0;1017;1017;Validating;2024-03-05 06:04:31+00:00;99;21;7;5;2838384111.0;0.0
2024-03-05 06:04:32+00:00;2024-03-05 06:04:32+00:00;Waiting in backlog unmatched;2024-03-05 06:04:31+00:00;104746473.18;7;5;3;5;379;2024-03-05 00:00:00+00:00;0;1017;1017;Waiting in backlog unmatched;2024-03-05 06:04:32+00:00;100;21;7;5;2838384111.0;0.0
2024-03-05 08:43:33+00:00;2024-03-05 08:43:34+00:00;Matching;2024-03-05 06:04:31+00:00;104746473.18;7;5;3;5;379;2024-03-05 00:00:00+00:00;0;1017;1017;Matching;2024-03-05 08:43:33+00:00;101;21;7;5;2838384111.0;0.0
2024-03-05 08:43:34+00:00;2024-03-05 08:43:35+00:00;Positioning;2024-03-05 06:04:31+00:00;104746473.18;7;5;3;5;379;2024-03-05 00:00:00+00:00;0;1017;1017;Positioning;2024-03-05 08:43:34+00:00;102;21;7;5;2838384111.0;0.0
2024-03-05 08:43:35+00:00;2024-03-05 08:43:35+00:00;Settling;2024-03-05 06:04:31+00:00;104746473.18;7;5;3;5;379;2024-03-05 00:00:00+00:00;0;1017;1017;Settling;2024-03-05 08:43:35+00:00;103;21;7;5;2838384111.0;0.0
2024-03-05 06:05:05+00:00;2024-03-05 06:05:06+00:00;Validating;2024-03-05 06:05:05+00:00;64624353.39;1;0;5;0;827;2024-03-05 00:00:00+00:00;0;1018;1018;Validating;2024-03-05 06:05:05+00:00;104;22;1;0;4046475248.06;2535978652.31
2024-03-05 06:05:06+00:00;2024-03-05 06:05:06+00:00;Waiting in backlog unmatched;2024-03-05 06:05:05+00:00;64624353.39;1;0;5;0;827;2024-03-05 00:00:00+00:00;0;1018;1018;Waiting in backlog unmatched;2024-03-05 06:05:06+00:00;105;22;1;0;4046475248.06;2535978652.31
2024-03-05 19:22:07+00:00;2024-03-05 19:22:08+00:00;Matching;2024-03-05 06:05:05+00:00;64624353.39;1;0;5;0;827;2024-03-05 00:00:00+00:00;0;1018;1018;Matching;2024-03-05 19:22:07+00:00;106;22;1;0;4046475248.06;2535978652.31
2024-03-05 19:22:08+00:00;2024-03-05 19:22:09+00:00;Positioning;2024-03-05 06:05:05+00:00;64624353.39;1;0;5;0;827;2024-03-05 00:00:00+00:00;0;1018;1018;Positioning;2024-03-05 19:22:08+00:00;107;22;1;0;4046475248.06;2535978652.31
2024-03-05 19:22:09+00:00;2024-03-05 19:22:09+00:00;Settling;2024-03-05 06:05:05+00:00;64624353.39;1;0;5;0;827;2024-03-05 00:00:00+00:00;0;1018;1018;Settling;2024-03-05 19:22:09+00:00;108;22;1;0;4046475248.06;2535978652.31
2024-03-05 06:06:56+00:00;2024-03-05 06:06:57+00:00;Validating;2024-03-05 06:06:56+00:00;49820242.96;3;0;2;0;739;2024-03-05 00:00:00+00:00;0;1019;1019;Validating;2024-03-05 06:06:56+00:00;109;23;3;0;3412024024.7;1936786463.16
2024-03-05 06:06:57+00:00;2024-03-05 06:06:58+00:00;Matching;2024-03-05 06:06:56+00:00;49820242.96;3;0;2;0;739;2024-03-05 00:00:00+00:00;0;1019;1019;Matching;2024-03-05 06:06:57+00:00;110;23;3;0;3412024024.7;1936786463.16
2024-03-05 06:06:58+00:00;2024-03-05 06:06:59+00:00;Positioning;2024-03-05 06:06:56+00:00;49820242.96;3;0;2;0;739;2024-03-05 00:00:00+00:00;0;1019;1019;Positioning;2024-03-05 06:06:58+00:00;111;23;3;0;3412024024.7;1936786463.16
2024-03-05 06:06:59+00:00;2024-03-05 06:06:59+00:00;Settling;2024-03-05 06:06:56+00:00;49820242.96;3;0;2;0;739;2024-03-05 00:00:00+00:00;0;1019;1019;Settling;2024-03-05 06:06:59+00:00;112;23;3;0;3412024024.7;1936786463.16
2024-03-02 09:38:20+00:00;2024-03-02 09:38:21+00:00;Validating;2024-03-02 09:38:20+00:00;222165127.95;8;4;4;4;410;2024-03-02 00:00:00+00:00;0;102;102;Validating;2024-03-02 09:38:20+00:00;113;24;8;4;4332543464.0;0.0
2024-03-02 09:38:21+00:00;2024-03-02 09:38:22+00:00;Matching;2024-03-02 09:38:20+00:00;222165127.95;8;4;4;4;410;2024-03-02 00:00:00+00:00;0;102;102;Matching;2024-03-02 09:38:21+00:00;114;24;8;4;4332543464.0;0.0
2024-03-02 09:38:22+00:00;2024-03-02 09:38:23+00:00;Positioning;2024-03-02 09:38:20+00:00;222165127.95;8;4;4;4;410;2024-03-02 00:00:00+00:00;0;102;102;Positioning;2024-03-02 09:38:22+00:00;115;24;8;4;4332543464.0;0.0
2024-03-02 09:38:23+00:00;2024-03-02 09:38:23+00:00;Settling;2024-03-02 09:38:20+00:00;222165127.95;8;4;4;4;410;2024-03-02 00:00:00+00:00;0;102;102;Settling;2024-03-02 09:38:23+00:00;116;24;8;4;4332543464.0;0.0
2024-03-05 06:08:00+00:00;2024-03-05 06:08:01+00:00;Validating;2024-03-05 06:08:00+00:00;138721586.84;3;0;6;0;163;2024-03-05 00:00:00+00:00;0;1020;1020;Validating;2024-03-05 06:08:00+00:00;117;25;3;0;3412024024.7;1936786463.16
2024-03-05 06:08:01+00:00;2024-03-05 06:08:01+00:00;Waiting in backlog unmatched;2024-03-05 06:08:00+00:00;138721586.84;3;0;6;0;163;2024-03-05 00:00:00+00:00;0;1020;1020;Waiting in backlog unmatched;2024-03-05 06:08:01+00:00;118;25;3;0;3412024024.7;1936786463.16
2024-03-05 16:18:39+00:00;2024-03-05 16:18:40+00:00;Matching;2024-03-05 06:08:00+00:00;138721586.84;3;0;6;0;163;2024-03-05 00:00:00+00:00;0;1020;1020;Matching;2024-03-05 16:18:39+00:00;119;25;3;0;3412024024.7;1936786463.16
2024-03-05 16:18:40+00:00;2024-03-05 16:18:41+00:00;Positioning;2024-03-05 06:08:00+00:00;138721586.84;3;0;6;0;163;2024-03-05 00:00:00+00:00;0;1020;1020;Positioning;2024-03-05 16:18:40+00:00;120;25;3;0;3412024024.7;1936786463.16
2024-03-05 16:18:41+00:00;2024-03-05 16:18:41+00:00;Settling;2024-03-05 06:08:00+00:00;138721586.84;3;0;6;0;163;2024-03-05 00:00:00+00:00;0;1020;1020;Settling;2024-03-05 16:18:41+00:00;121;25;3;0;3412024024.7;1936786463.16
2024-03-05 06:08:44+00:00;2024-03-05 06:08:45+00:00;Validating;2024-03-05 06:08:44+00:00;76184798.88;7;0;6;0;150;2024-03-05 00:00:00+00:00;0;1021;1021;Validating;2024-03-05 06:08:44+00:00;122;26;7;0;2256157456.14;921644286.65
2024-03-05 06:08:45+00:00;2024-03-05 06:08:45+00:00;Waiting in backlog unmatched;2024-03-05 06:08:44+00:00;76184798.88;7;0;6;0;150;2024-03-05 00:00:00+00:00;0;1021;1021;Waiting in backlog unmatched;2024-03-05 06:08:45+00:00;123;26;7;0;2256157456.14;921644286.65
2024-03-05 11:15:58+00:00;2024-03-05 11:15:59+00:00;Matching;2024-03-05 06:08:44+00:00;76184798.88;7;0;6;0;150;2024-03-05 00:00:00+00:00;0;1021;1021;Matching;2024-03-05 11:15:58+00:00;124;26;7;0;2256157456.14;921644286.65
2024-03-05 11:15:59+00:00;2024-03-05 11:16:00+00:00;Positioning;2024-03-05 06:08:44+00:00;76184798.88;7;0;6;0;150;2024-03-05 00:00:00+00:00;0;1021;1021;Positioning;2024-03-05 11:15:59+00:00;125;26;7;0;2256157456.14;921644286.65
2024-03-05 11:16:00+00:00;2024-03-05 11:16:00+00:00;Settling;2024-03-05 06:08:44+00:00;76184798.88;7;0;6;0;150;2024-03-05 00:00:00+00:00;0;1021;1021;Settling;2024-03-05 11:16:00+00:00;126;26;7;0;2256157456.14;921644286.65
2024-03-05 06:10:36+00:00;2024-03-05 06:10:37+00:00;Validating;2024-03-05 06:10:36+00:00;146187565.49;7;8;6;8;1403;2024-03-05 00:00:00+00:00;0;1022;1022;Validating;2024-03-05 06:10:36+00:00;127;27;7;8;6241086404.0;0.0
2024-03-05 06:10:37+00:00;2024-03-05 06:10:37+00:00;Waiting in backlog unmatched;2024-03-05 06:10:36+00:00;146187565.49;7;8;6;8;1403;2024-03-05 00:00:00+00:00;0;1022;1022;Waiting in backlog unmatched;2024-03-05 06:10:37+00:00;128;27;7;8;6241086404.0;0.0
2024-03-06 23:34:05+00:00;2024-03-06 23:34:06+00:00;Matching;2024-03-05 06:10:36+00:00;146187565.49;7;8;6;8;1403;2024-03-05 00:00:00+00:00;0;1022;1022;Matching;2024-03-06 23:34:05+00:00;129;27;7;8;6241086404.0;0.0
2024-03-07 01:30:00+00:00;2024-03-07 01:30:01+00:00;Positioning;2024-03-05 06:10:36+00:00;146187565.49;7;8;6;8;1403;2024-03-05 00:00:00+00:00;0;1022;1022;Positioning;2024-03-07 01:30:00+00:00;130;27;7;8;6241086404.0;0.0
2024-03-07 01:30:01+00:00;2024-03-07 01:30:01+00:00;Settling;2024-03-05 06:10:36+00:00;146187565.49;7;8;6;8;1403;2024-03-05 00:00:00+00:00;0;1022;1022;Settling;2024-03-07 01:30:01+00:00;131;27;7;8;6241086404.0;0.0
2024-03-05 06:11:37+00:00;2024-03-05 06:11:38+00:00;Validating;2024-03-05 06:11:37+00:00;129183366.43;7;0;8;0;655;2024-03-05 00:00:00+00:00;0;1023;1023;Validating;2024-03-05 06:11:37+00:00;132;28;7;0;2256157456.14;921644286.65
2024-03-05 06:11:38+00:00;2024-03-05 06:11:38+00:00;Waiting in backlog unmatched;2024-03-05 06:11:37+00:00;129183366.43;7;0;8;0;655;2024-03-05 00:00:00+00:00;0;1023;1023;Waiting in backlog unmatched;2024-03-05 06:11:38+00:00;133;28;7;0;2256157456.14;921644286.65
2024-03-05 14:29:01+00:00;2024-03-05 14:29:02+00:00;Matching;2024-03-05 06:11:37+00:00;129183366.43;7;0;8;0;655;2024-03-05 00:00:00+00:00;0;1023;1023;Matching;2024-03-05 14:29:01+00:00;134;28;7;0;2256157456.14;921644286.65
2024-03-05 14:29:02+00:00;2024-03-05 14:29:03+00:00;Positioning;2024-03-05 06:11:37+00:00;129183366.43;7;0;8;0;655;2024-03-05 00:00:00+00:00;0;1023;1023;Positioning;2024-03-05 14:29:02+00:00;135;28;7;0;2256157456.14;921644286.65
2024-03-05 14:29:03+00:00;2024-03-05 14:29:03+00:00;Settling;2024-03-05 06:11:37+00:00;129183366.43;7;0;8;0;655;2024-03-05 00:00:00+00:00;0;1023;1023;Settling;2024-03-05 14:29:03+00:00;136;28;7;0;2256157456.14;921644286.65
2024-03-05 06:15:42+00:00;2024-03-05 06:15:43+00:00;Validating;2024-03-05 06:15:42+00:00;222438311.51;5;0;3;0;1076;2024-03-05 00:00:00+00:00;0;1024;1024;Validating;2024-03-05 06:15:42+00:00;137;29;5;0;4386839325.35;4003653376.26
2024-03-05 06:15:43+00:00;2024-03-05 06:15:43+00:00;Waiting in backlog unmatched;2024-03-05 06:15:42+00:00;222438311.51;5;0;3;0;1076;2024-03-05 00:00:00+00:00;0;1024;1024;Waiting in backlog unmatched;2024-03-05 06:15:43+00:00;138;29;5;0;4386839325.35;4003653376.26
2024-03-05 09:17:01+00:00;2024-03-05 09:17:02+00:00;Matching;2024-03-05 06:15:42+00:00;222438311.51;5;0;3;0;1076;2024-03-05 00:00:00+00:00;0;1024;1024;Matching;2024-03-05 09:17:01+00:00;139;29;5;0;4386839325.35;4003653376.26
2024-03-05 09:17:02+00:00;2024-03-05 09:17:03+00:00;Positioning;2024-03-05 06:15:42+00:00;222438311.51;5;0;3;0;1076;2024-03-05 00:00:00+00:00;0;1024;1024;Positioning;2024-03-05 09:17:02+00:00;140;29;5;0;4386839325.35;4003653376.26
2024-03-05 09:17:03+00:00;2024-03-05 09:17:03+00:00;Settling;2024-03-05 06:15:42+00:00;222438311.51;5;0;3;0;1076;2024-03-05 00:00:00+00:00;0;1024;1024;Settling;2024-03-05 09:17:03+00:00;141;29;5;0;4386839325.35;4003653376.26
2024-03-05 06:15:46+00:00;2024-03-05 06:15:47+00:00;Validating;2024-03-05 06:15:46+00:00;62550645.31;8;0;5;0;189;2024-03-05 00:00:00+00:00;0;1025;1025;Validating;2024-03-05 06:15:46+00:00;142;30;8;0;1054789317.31;1022863899.79
2024-03-05 06:15:47+00:00;2024-03-05 06:15:47+00:00;Waiting in backlog unmatched;2024-03-05 06:15:46+00:00;62550645.31;8;0;5;0;189;2024-03-05 00:00:00+00:00;0;1025;1025;Waiting in backlog unmatched;2024-03-05 06:15:47+00:00;143;30;8;0;1054789317.31;1022863899.79
2024-03-05 12:19:45+00:00;2024-03-05 12:19:46+00:00;Matching;2024-03-05 06:15:46+00:00;62550645.31;8;0;5;0;189;2024-03-05 00:00:00+00:00;0;1025;1025;Matching;2024-03-05 12:19:45+00:00;144;30;8;0;1054789317.31;1022863899.79
2024-03-05 12:19:46+00:00;2024-03-05 12:19:47+00:00;Positioning;2024-03-05 06:15:46+00:00;62550645.31;8;0;5;0;189;2024-03-05 00:00:00+00:00;0;1025;1025;Positioning;2024-03-05 12:19:46+00:00;145;30;8;0;1054789317.31;1022863899.79
2024-03-05 12:19:47+00:00;2024-03-05 12:19:47+00:00;Settling;2024-03-05 06:15:46+00:00;62550645.31;8;0;5;0;189;2024-03-05 00:00:00+00:00;0;1025;1025;Settling;2024-03-05 12:19:47+00:00;146;30;8;0;1054789317.31;1022863899.79
2024-03-05 06:22:51+00:00;2024-03-05 06:22:52+00:00;Validating;2024-03-05 06:22:51+00:00;107965894.97;7;6;4;6;691;2024-03-05 00:00:00+00:00;0;1026;1026;Validating;2024-03-05 06:22:51+00:00;147;31;7;6;3707708906.0;0.0
2024-03-05 06:22:52+00:00;2024-03-05 06:22:52+00:00;Waiting in backlog unmatched;2024-03-05 06:22:51+00:00;107965894.97;7;6;4;6;691;2024-03-05 00:00:00+00:00;0;1026;1026;Waiting in backlog unmatched;2024-03-05 06:22:52+00:00;148;31;7;6;3707708906.0;0.0
2024-03-05 10:40:07+00:00;2024-03-05 10:40:08+00:00;Matching;2024-03-05 06:22:51+00:00;107965894.97;7;6;4;6;691;2024-03-05 00:00:00+00:00;0;1026;1026;Matching;2024-03-05 10:40:07+00:00;149;31;7;6;3707708906.0;0.0
2024-03-05 10:40:08+00:00;2024-03-05 10:40:09+00:00;Positioning;2024-03-05 06:22:51+00:00;107965894.97;7;6;4;6;691;2024-03-05 00:00:00+00:00;0;1026;1026;Positioning;2024-03-05 10:40:08+00:00;150;31;7;6;3707708906.0;0.0
2024-03-05 10:40:09+00:00;2024-03-05 10:40:09+00:00;Settling;2024-03-05 06:22:51+00:00;107965894.97;7;6;4;6;691;2024-03-05 00:00:00+00:00;0;1026;1026;Settling;2024-03-05 10:40:09+00:00;151;31;7;6;3707708906.0;0.0
2024-03-05 06:23:48+00:00;2024-03-05 06:23:49+00:00;Validating;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Validating;2024-03-05 06:23:48+00:00;152;32;4;5;1848528205.0;0.0
2024-03-05 06:23:49+00:00;2024-03-05 06:23:49+00:00;Waiting in backlog unmatched;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Waiting in backlog unmatched;2024-03-05 06:23:49+00:00;153;32;4;5;1848528205.0;0.0
2024-03-07 10:56:50+00:00;2024-03-07 10:56:51+00:00;Matching;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Matching;2024-03-07 10:56:50+00:00;154;32;4;5;1848528205.0;0.0
2024-03-07 10:56:51+00:00;2024-03-07 10:56:52+00:00;Positioning;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Positioning;2024-03-07 10:56:51+00:00;155;32;4;5;1848528205.0;0.0
2024-03-07 10:56:52+00:00;2024-03-07 10:56:52+00:00;Waiting in backlog for recycling;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Waiting in backlog for recycling;2024-03-07 10:56:52+00:00;156;32;4;5;1848528205.0;0.0
2024-03-07 19:20:00+00:00;2024-03-07 19:20:01+00:00;Positioning;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Positioning;2024-03-07 19:20:00+00:00;157;32;4;5;1848528205.0;0.0
2024-03-07 19:20:01+00:00;2024-03-07 19:20:01+00:00;Waiting in backlog for recycling;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Waiting in backlog for recycling;2024-03-07 19:20:01+00:00;158;32;4;5;1848528205.0;0.0
2024-03-08 19:20:00+00:00;2024-03-08 19:20:01+00:00;Positioning;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Positioning;2024-03-08 19:20:00+00:00;159;32;4;5;1848528205.0;0.0
2024-03-08 19:20:01+00:00;2024-03-08 19:20:01+00:00;Waiting in backlog for recycling;2024-03-05 06:23:48+00:00;75755039.47;4;5;5;5;689;2024-03-05 00:00:00+00:00;0;1027;1027;Waiting in backlog for recycling;2024-03-08 19:20:01+00:00;160;32;4;5;1848528205.0;0.0
2024-03-05 06:30:23+00:00;2024-03-05 06:30:24+00:00;Validating;2024-03-05 06:30:23+00:00;213914473.42;4;5;2;5;1176;2024-03-05 00:00:00+00:00;0;1028;1028;Validating;2024-03-05 06:30:23+00:00;161;33;4;5;1848528205.0;0.0
2024-03-05 06:30:24+00:00;2024-03-05 06:30:24+00:00;Waiting in backlog unmatched;2024-03-05 06:30:23+00:00;213914473.42;4;5;2;5;1176;2024-03-05 00:00:00+00:00;0;1028;1028;Waiting in backlog unmatched;2024-03-05 06:30:24+00:00;162;33;4;5;1848528205.0;0.0
2024-03-05 06:58:51+00:00;2024-03-05 06:58:52+00:00;Matching;2024-03-05 06:30:23+00:00;213914473.42;4;5;2;5;1176;2024-03-05 00:00:00+00:00;0;1028;1028;Matching;2024-03-05 06:58:51+00:00;163;33;4;5;1848528205.0;0.0
2024-03-05 06:58:52+00:00;2024-03-05 06:58:53+00:00;Positioning;2024-03-05 06:30:23+00:00;213914473.42;4;5;2;5;1176;2024-03-05 00:00:00+00:00;0;1028;1028;Positioning;2024-03-05 06:58:52+00:00;164;33;4;5;1848528205.0;0.0
2024-03-05 06:58:53+00:00;2024-03-05 06:58:53+00:00;Settling;2024-03-05 06:30:23+00:00;213914473.42;4;5;2;5;1176;2024-03-05 00:00:00+00:00;0;1028;1028;Settling;2024-03-05 06:58:53+00:00;165;33;4;5;1848528205.0;0.0
2024-03-05 06:31:18+00:00;2024-03-05 06:31:19+00:00;Validating;2024-03-05 06:31:18+00:00;116968095.33;2;0;6;0;1275;2024-03-03 00:00:00+00:00;0;1029;1029;Validating;2024-03-05 06:31:18+00:00;166;34;2;0;3157320624.34;2318568371.37
2024-03-05 06:31:19+00:00;2024-03-05 06:31:20+00:00;Matching;2024-03-05 06:31:18+00:00;116968095.33;2;0;6;0;1275;2024-03-03 00:00:00+00:00;0;1029;1029;Matching;2024-03-05 06:31:19+00:00;167;34;2;0;3157320624.34;2318568371.37
2024-03-05 06:31:20+00:00;2024-03-05 06:31:21+00:00;Positioning;2024-03-05 06:31:18+00:00;116968095.33;2;0;6;0;1275;2024-03-03 00:00:00+00:00;0;1029;1029;Positioning;2024-03-05 06:31:20+00:00;168;34;2;0;3157320624.34;2318568371.37
2024-03-05 06:31:21+00:00;2024-03-05 06:31:21+00:00;Settling;2024-03-05 06:31:18+00:00;116968095.33;2;0;6;0;1275;2024-03-03 00:00:00+00:00;0;1029;1029;Settling;2024-03-05 06:31:21+00:00;169;34;2;0;3157320624.34;2318568371.37
2024-03-02 09:49:23+00:00;2024-03-02 09:49:24+00:00;Validating;2024-03-02 09:49:23+00:00;39133181.26;7;6;8;6;1471;2024-03-02 00:00:00+00:00;0;103;103;Validating;2024-03-02 09:49:23+00:00;170;35;7;6;3707708906.0;0.0
2024-03-02 09:49:24+00:00;2024-03-02 09:49:24+00:00;Waiting in backlog unmatched;2024-03-02 09:49:23+00:00;39133181.26;7;6;8;6;1471;2024-03-02 00:00:00+00:00;0;103;103;Waiting in backlog unmatched;2024-03-02 09:49:24+00:00;171;35;7;6;3707708906.0;0.0
2024-03-03 18:15:03+00:00;2024-03-03 18:15:04+00:00;Matching;2024-03-02 09:49:23+00:00;39133181.26;7;6;8;6;1471;2024-03-02 00:00:00+00:00;0;103;103;Matching;2024-03-03 18:15:03+00:00;172;35;7;6;3707708906.0;0.0
2024-03-03 18:15:04+00:00;2024-03-03 18:15:05+00:00;Positioning;2024-03-02 09:49:23+00:00;39133181.26;7;6;8;6;1471;2024-03-02 00:00:00+00:00;0;103;103;Positioning;2024-03-03 18:15:04+00:00;173;35;7;6;3707708906.0;0.0
2024-03-03 18:15:05+00:00;2024-03-03 18:15:05+00:00;Settling;2024-03-02 09:49:23+00:00;39133181.26;7;6;8;6;1471;2024-03-02 00:00:00+00:00;0;103;103;Settling;2024-03-03 18:15:05+00:00;174;35;7;6;3707708906.0;0.0
2024-03-05 06:33:58+00:00;2024-03-05 06:33:59+00:00;Validating;2024-03-05 06:33:58+00:00;235594273.88;5;0;1;0;910;2024-03-04 00:00:00+00:00;0;1030;1030;Validating;2024-03-05 06:33:58+00:00;175;36;5;0;4386839325.35;4003653376.26
2024-03-05 06:33:59+00:00;2024-03-05 06:34:00+00:00;Matching;2024-03-05 06:33:58+00:00;235594273.88;5;0;1;0;910;2024-03-04 00:00:00+00:00;0;1030;1030;Matching;2024-03-05 06:33:59+00:00;176;36;5;0;4386839325.35;4003653376.26
2024-03-05 06:34:00+00:00;2024-03-05 06:34:01+00:00;Positioning;2024-03-05 06:33:58+00:00;235594273.88;5;0;1;0;910;2024-03-04 00:00:00+00:00;0;1030;1030;Positioning;2024-03-05 06:34:00+00:00;177;36;5;0;4386839325.35;4003653376.26
2024-03-05 06:34:01+00:00;2024-03-05 06:34:01+00:00;Settling;2024-03-05 06:33:58+00:00;235594273.88;5;0;1;0;910;2024-03-04 00:00:00+00:00;0;1030;1030;Settling;2024-03-05 06:34:01+00:00;178;36;5;0;4386839325.35;4003653376.26
2024-03-05 06:36:39+00:00;2024-03-05 06:36:40+00:00;Validating;2024-03-05 06:36:39+00:00;106588551.51;8;6;5;6;330;2024-03-05 00:00:00+00:00;0;1031;1031;Validating;2024-03-05 06:36:39+00:00;179;37;8;6;7639745933.0;0.0
2024-03-05 06:36:40+00:00;2024-03-05 06:36:41+00:00;Matching;2024-03-05 06:36:39+00:00;106588551.51;8;6;5;6;330;2024-03-05 00:00:00+00:00;0;1031;1031;Matching;2024-03-05 06:36:40+00:00;180;37;8;6;7639745933.0;0.0
2024-03-05 06:36:41+00:00;2024-03-05 06:36:42+00:00;Positioning;2024-03-05 06:36:39+00:00;106588551.51;8;6;5;6;330;2024-03-05 00:00:00+00:00;0;1031;1031;Positioning;2024-03-05 06:36:41+00:00;181;37;8;6;7639745933.0;0.0
2024-03-05 06:36:42+00:00;2024-03-05 06:36:42+00:00;Settling;2024-03-05 06:36:39+00:00;106588551.51;8;6;5;6;330;2024-03-05 00:00:00+00:00;0;1031;1031;Settling;2024-03-05 06:36:42+00:00;182;37;8;6;7639745933.0;0.0
2024-03-05 06:41:22+00:00;2024-03-05 06:41:23+00:00;Validating;2024-03-05 06:41:22+00:00;160132655.12;2;0;1;0;1313;2024-03-05 00:00:00+00:00;0;1032;1032;Validating;2024-03-05 06:41:22+00:00;183;38;2;0;3157320624.34;2318568371.37
2024-03-05 06:41:23+00:00;2024-03-05 06:41:23+00:00;Waiting in backlog unmatched;2024-03-05 06:41:22+00:00;160132655.12;2;0;1;0;1313;2024-03-05 00:00:00+00:00;0;1032;1032;Waiting in backlog unmatched;2024-03-05 06:41:23+00:00;184;38;2;0;3157320624.34;2318568371.37
2024-03-05 17:52:29+00:00;2024-03-05 17:52:30+00:00;Matching;2024-03-05 06:41:22+00:00;160132655.12;2;0;1;0;1313;2024-03-05 00:00:00+00:00;0;1032;1032;Matching;2024-03-05 17:52:29+00:00;185;38;2;0;3157320624.34;2318568371.37
2024-03-05 17:52:30+00:00;2024-03-05 17:52:31+00:00;Positioning;2024-03-05 06:41:22+00:00;160132655.12;2;0;1;0;1313;2024-03-05 00:00:00+00:00;0;1032;1032;Positioning;2024-03-05 17:52:30+00:00;186;38;2;0;3157320624.34;2318568371.37
2024-03-05 17:52:31+00:00;2024-03-05 17:52:31+00:00;Settling;2024-03-05 06:41:22+00:00;160132655.12;2;0;1;0;1313;2024-03-05 00:00:00+00:00;0;1032;1032;Settling;2024-03-05 17:52:31+00:00;187;38;2;0;3157320624.34;2318568371.37
2024-03-05 06:45:55+00:00;2024-03-05 06:45:56+00:00;Validating;2024-03-05 06:45:55+00:00;40151808.74;6;0;1;0;1424;2024-03-05 00:00:00+00:00;0;1033;1033;Validating;2024-03-05 06:45:55+00:00;188;39;6;0;2562047408.12;852292620.73
2024-03-05 06:45:56+00:00;2024-03-05 06:45:56+00:00;Waiting in backlog unmatched;2024-03-05 06:45:55+00:00;40151808.74;6;0;1;0;1424;2024-03-05 00:00:00+00:00;0;1033;1033;Waiting in backlog unmatched;2024-03-05 06:45:56+00:00;189;39;6;0;2562047408.12;852292620.73
2024-03-05 11:31:53+00:00;2024-03-05 11:31:54+00:00;Matching;2024-03-05 06:45:55+00:00;40151808.74;6;0;1;0;1424;2024-03-05 00:00:00+00:00;0;1033;1033;Matching;2024-03-05 11:31:53+00:00;190;39;6;0;2562047408.12;852292620.73
2024-03-05 11:31:54+00:00;2024-03-05 11:31:55+00:00;Positioning;2024-03-05 06:45:55+00:00;40151808.74;6;0;1;0;1424;2024-03-05 00:00:00+00:00;0;1033;1033;Positioning;2024-03-05 11:31:54+00:00;191;39;6;0;2562047408.12;852292620.73
2024-03-05 11:31:55+00:00;2024-03-05 11:31:55+00:00;Settling;2024-03-05 06:45:55+00:00;40151808.74;6;0;1;0;1424;2024-03-05 00:00:00+00:00;0;1033;1033;Settling;2024-03-05 11:31:55+00:00;192;39;6;0;2562047408.12;852292620.73
2024-03-05 06:46:29+00:00;2024-03-05 06:46:30+00:00;Validating;2024-03-05 06:46:29+00:00;48751715.1;8;0;2;0;1052;2024-03-05 00:00:00+00:00;0;1034;1034;Validating;2024-03-05 06:46:29+00:00;193;40;8;0;1054789317.31;1022863899.79
2024-03-05 06:46:30+00:00;2024-03-05 06:46:30+00:00;Waiting in backlog unmatched;2024-03-05 06:46:29+00:00;48751715.1;8;0;2;0;1052;2024-03-05 00:00:00+00:00;0;1034;1034;Waiting in backlog unmatched;2024-03-05 06:46:30+00:00;194;40;8;0;1054789317.31;1022863899.79
2024-03-05 16:21:32+00:00;2024-03-05 16:21:33+00:00;Matching;2024-03-05 06:46:29+00:00;48751715.1;8;0;2;0;1052;2024-03-05 00:00:00+00:00;0;1034;1034;Matching;2024-03-05 16:21:32+00:00;195;40;8;0;1054789317.31;1022863899.79
