TID;Starttime;Endtime;Activity;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
27;2024-03-02 07:34:16;2024-03-02 07:34:17;Positioning;2024-03-02 03:54:49;72261307.4;4;0;1;0;482;2024-03-02;0
71;2024-03-02 07:34:16;2024-03-02 07:34:17;Positioning;2024-03-02 07:34:14;72261307.4;1;5;4;5;482;2024-03-02;0
27;2024-03-02 07:34:17;2024-03-02 07:34:17;Settling;2024-03-02 03:54:49;72261307.4;4;0;1;0;482;2024-03-02;0
71;2024-03-02 07:34:17;2024-03-02 07:34:17;Settling;2024-03-02 07:34:14;72261307.4;1;5;4;5;482;2024-03-02;0
72;2024-03-02 07:36:15;2024-03-02 07:36:16;Validating;2024-03-02 07:36:15;191277976.26;8;3;4;3;75;2024-03-02;0
57;2024-03-02 07:36:16;2024-03-02 07:36:17;Matching;2024-03-02 06:22:49;191277976.26;4;0;8;0;75;2024-03-02;0
72;2024-03-02 07:36:16;2024-03-02 07:36:17;Matching;2024-03-02 07:36:15;191277976.26;8;3;4;3;75;2024-03-02;0
57;2024-03-02 07:36:17;2024-03-02 07:36:18;Positioning;2024-03-02 06:22:49;191277976.26;4;0;8;0;75;2024-03-02;0
72;2024-03-02 07:36:17;2024-03-02 07:36:18;Positioning;2024-03-02 07:36:15;191277976.26;8;3;4;3;75;2024-03-02;0
57;2024-03-02 07:36:18;2024-03-02 07:36:18;Settling;2024-03-02 06:22:49;191277976.26;4;0;8;0;75;2024-03-02;0
72;2024-03-02 07:36:18;2024-03-02 07:36:18;Settling;2024-03-02 07:36:15;191277976.26;8;3;4;3;75;2024-03-02;0
73;2024-03-02 07:42:44;2024-03-02 07:42:45;Validating;2024-03-02 07:42:44;124604455.51;4;2;2;2;797;2024-03-02;0
73;2024-03-02 07:42:45;2024-03-02 07:42:45;Waiting in backlog unmatched;2024-03-02 07:42:44;124604455.51;4;2;2;2;797;2024-03-02;0
74;2024-03-02 07:56:28;2024-03-02 07:56:29;Validating;2024-03-02 07:56:28;55854114.65;6;0;7;0;664;2024-03-02;0
74;2024-03-02 07:56:29;2024-03-02 07:56:29;Waiting in backlog unmatched;2024-03-02 07:56:28;55854114.65;6;0;7;0;664;2024-03-02;0
75;2024-03-02 07:56:47;2024-03-02 07:56:48;Validating;2024-03-02 07:56:47;42017401.38;1;2;8;2;1270;2024-03-02;0
75;2024-03-02 07:56:48;2024-03-02 07:56:48;Waiting in backlog unmatched;2024-03-02 07:56:47;42017401.38;1;2;8;2;1270;2024-03-02;0
76;2024-03-02 08:00:20;2024-03-02 08:00:21;Validating;2024-03-02 08:00:20;74609915.44;2;0;3;0;637;2024-03-02;0
32;2024-03-02 08:00:21;2024-03-02 08:00:22;Matching;2024-03-02 04:07:39;74609915.44;3;8;2;8;637;2024-03-02;0
76;2024-03-02 08:00:21;2024-03-02 08:00:22;Matching;2024-03-02 08:00:20;74609915.44;2;0;3;0;637;2024-03-02;0
32;2024-03-02 08:00:22;2024-03-02 08:00:23;Positioning;2024-03-02 04:07:39;74609915.44;3;8;2;8;637;2024-03-02;0
76;2024-03-02 08:00:22;2024-03-02 08:00:23;Positioning;2024-03-02 08:00:20;74609915.44;2;0;3;0;637;2024-03-02;0
32;2024-03-02 08:00:23;2024-03-02 08:00:23;Settling;2024-03-02 04:07:39;74609915.44;3;8;2;8;637;2024-03-02;0
76;2024-03-02 08:00:23;2024-03-02 08:00:23;Settling;2024-03-02 08:00:20;74609915.44;2;0;3;0;637;2024-03-02;0
77;2024-03-02 08:03:24;2024-03-02 08:03:25;Validating;2024-03-02 08:03:24;185170287.24;3;0;1;0;1410;2024-03-02;0
10;2024-03-02 08:03:25;2024-03-02 08:03:26;Matching;2024-03-02 02:02:16;185170287.24;1;4;3;4;1410;2024-03-02;0
77;2024-03-02 08:03:25;2024-03-02 08:03:26;Matching;2024-03-02 08:03:24;185170287.24;3;0;1;0;1410;2024-03-02;0
10;2024-03-02 08:03:26;2024-03-02 08:03:27;Positioning;2024-03-02 02:02:16;185170287.24;1;4;3;4;1410;2024-03-02;0
77;2024-03-02 08:03:26;2024-03-02 08:03:27;Positioning;2024-03-02 08:03:24;185170287.24;3;0;1;0;1410;2024-03-02;0
10;2024-03-02 08:03:27;2024-03-02 08:03:27;Settling;2024-03-02 02:02:16;185170287.24;1;4;3;4;1410;2024-03-02;0
77;2024-03-02 08:03:27;2024-03-02 08:03:27;Settling;2024-03-02 08:03:24;185170287.24;3;0;1;0;1410;2024-03-02;0
78;2024-03-02 08:07:23;2024-03-02 08:07:24;Validating;2024-03-02 08:07:23;65069733.53;5;6;2;6;220;2024-03-02;0
78;2024-03-02 08:07:24;2024-03-02 08:07:24;Waiting in backlog unmatched;2024-03-02 08:07:23;65069733.53;5;6;2;6;220;2024-03-02;0
79;2024-03-02 08:16:04;2024-03-02 08:16:05;Validating;2024-03-02 08:16:04;127219933.03;2;0;1;0;450;2024-03-02;0
79;2024-03-02 08:16:05;2024-03-02 08:16:05;Waiting in backlog unmatched;2024-03-02 08:16:04;127219933.03;2;0;1;0;450;2024-03-02;0
80;2024-03-02 08:23:00;2024-03-02 08:23:01;Validating;2024-03-02 08:23:00;57582734.17;2;0;5;0;484;2024-03-02;0
80;2024-03-02 08:23:01;2024-03-02 08:23:01;Waiting in backlog unmatched;2024-03-02 08:23:00;57582734.17;2;0;5;0;484;2024-03-02;0
81;2024-03-02 08:24:58;2024-03-02 08:24:59;Validating;2024-03-02 08:24:58;79820537.54;4;2;6;2;346;2024-03-02;0
81;2024-03-02 08:24:59;2024-03-02 08:24:59;Waiting in backlog unmatched;2024-03-02 08:24:58;79820537.54;4;2;6;2;346;2024-03-02;0
82;2024-03-02 08:27:13;2024-03-02 08:27:14;Validating;2024-03-02 08:27:13;128317512.75;3;0;1;0;800;2024-03-02;0
30;2024-03-02 08:27:14;2024-03-02 08:27:15;Matching;2024-03-02 04:05:29;128317512.75;1;1;3;1;800;2024-03-02;0
82;2024-03-02 08:27:14;2024-03-02 08:27:15;Matching;2024-03-02 08:27:13;128317512.75;3;0;1;0;800;2024-03-02;0
30;2024-03-02 08:27:15;2024-03-02 08:27:16;Positioning;2024-03-02 04:05:29;128317512.75;1;1;3;1;800;2024-03-02;0
82;2024-03-02 08:27:15;2024-03-02 08:27:16;Positioning;2024-03-02 08:27:13;128317512.75;3;0;1;0;800;2024-03-02;0
30;2024-03-02 08:27:16;2024-03-02 08:27:16;Settling;2024-03-02 04:05:29;128317512.75;1;1;3;1;800;2024-03-02;0
82;2024-03-02 08:27:16;2024-03-02 08:27:16;Settling;2024-03-02 08:27:13;128317512.75;3;0;1;0;800;2024-03-02;0
83;2024-03-02 08:29:25;2024-03-02 08:29:26;Validating;2024-03-02 08:29:25;47007185.1;8;0;3;0;578;2024-03-02;0
83;2024-03-02 08:29:26;2024-03-02 08:29:26;Waiting in backlog unmatched;2024-03-02 08:29:25;47007185.1;8;0;3;0;578;2024-03-02;0
84;2024-03-02 08:30:56;2024-03-02 08:30:57;Validating;2024-03-02 08:30:56;110322655.63;6;3;4;3;1375;2024-03-02;0
84;2024-03-02 08:30:57;2024-03-02 08:30:57;Waiting in backlog unmatched;2024-03-02 08:30:56;110322655.63;6;3;4;3;1375;2024-03-02;0
85;2024-03-02 08:36:57;2024-03-02 08:36:58;Validating;2024-03-02 08:36:57;155942816.2;6;4;2;4;74;2024-03-02;0
85;2024-03-02 08:36:58;2024-03-02 08:36:58;Waiting in backlog unmatched;2024-03-02 08:36:57;155942816.2;6;4;2;4;74;2024-03-02;0
86;2024-03-02 08:39:30;2024-03-02 08:39:31;Validating;2024-03-02 08:39:30;78516351.65;2;3;6;3;389;2024-03-02;0
86;2024-03-02 08:39:31;2024-03-02 08:39:31;Waiting in backlog unmatched;2024-03-02 08:39:30;78516351.65;2;3;6;3;389;2024-03-02;0
87;2024-03-02 08:42:14;2024-03-02 08:42:15;Validating;2024-03-02 08:42:14;127336429.39;7;0;4;0;799;2024-03-02;0
87;2024-03-02 08:42:15;2024-03-02 08:42:15;Waiting in backlog unmatched;2024-03-02 08:42:14;127336429.39;7;0;4;0;799;2024-03-02;0
88;2024-03-02 08:46:15;2024-03-02 08:46:16;Validating;2024-03-02 08:46:15;170545493.5;5;0;4;0;517;2024-03-02;0
88;2024-03-02 08:46:16;2024-03-02 08:46:16;Waiting in backlog unmatched;2024-03-02 08:46:15;170545493.5;5;0;4;0;517;2024-03-02;0
89;2024-03-02 08:47:22;2024-03-02 08:47:23;Validating;2024-03-02 08:47:22;185743624.26;7;8;1;8;534;2024-03-02;0
89;2024-03-02 08:47:23;2024-03-02 08:47:23;Waiting in backlog unmatched;2024-03-02 08:47:22;185743624.26;7;8;1;8;534;2024-03-02;0
90;2024-03-02 08:51:28;2024-03-02 08:51:29;Validating;2024-03-02 08:51:28;55854114.65;7;3;6;3;664;2024-03-02;0
74;2024-03-02 08:51:29;2024-03-02 08:51:30;Matching;2024-03-02 07:56:28;55854114.65;6;0;7;0;664;2024-03-02;0
90;2024-03-02 08:51:29;2024-03-02 08:51:30;Matching;2024-03-02 08:51:28;55854114.65;7;3;6;3;664;2024-03-02;0
74;2024-03-02 08:51:30;2024-03-02 08:51:31;Positioning;2024-03-02 07:56:28;55854114.65;6;0;7;0;664;2024-03-02;0
90;2024-03-02 08:51:30;2024-03-02 08:51:31;Positioning;2024-03-02 08:51:28;55854114.65;7;3;6;3;664;2024-03-02;0
74;2024-03-02 08:51:31;2024-03-02 08:51:31;Settling;2024-03-02 07:56:28;55854114.65;6;0;7;0;664;2024-03-02;0
90;2024-03-02 08:51:31;2024-03-02 08:51:31;Settling;2024-03-02 08:51:28;55854114.65;7;3;6;3;664;2024-03-02;0
91;2024-03-02 08:51:37;2024-03-02 08:51:38;Validating;2024-03-02 08:51:37;67858876.83;8;0;6;0;271;2024-03-02;0
66;2024-03-02 08:51:38;2024-03-02 08:51:39;Matching;2024-03-02 07:15:22;67858876.83;6;1;8;1;271;2024-03-02;0
91;2024-03-02 08:51:38;2024-03-02 08:51:39;Matching;2024-03-02 08:51:37;67858876.83;8;0;6;0;271;2024-03-02;0
66;2024-03-02 08:51:39;2024-03-02 08:51:40;Positioning;2024-03-02 07:15:22;67858876.83;6;1;8;1;271;2024-03-02;0
91;2024-03-02 08:51:39;2024-03-02 08:51:40;Positioning;2024-03-02 08:51:37;67858876.83;8;0;6;0;271;2024-03-02;0
66;2024-03-02 08:51:40;2024-03-02 08:51:40;Settling;2024-03-02 07:15:22;67858876.83;6;1;8;1;271;2024-03-02;0
91;2024-03-02 08:51:40;2024-03-02 08:51:40;Settling;2024-03-02 08:51:37;67858876.83;8;0;6;0;271;2024-03-02;0
92;2024-03-02 09:04:21;2024-03-02 09:04:22;Validating;2024-03-02 09:04:21;135124002.88;7;8;4;8;1183;2024-03-02;0
92;2024-03-02 09:04:22;2024-03-02 09:04:22;Waiting in backlog unmatched;2024-03-02 09:04:21;135124002.88;7;8;4;8;1183;2024-03-02;0
93;2024-03-02 09:06:40;2024-03-02 09:06:41;Validating;2024-03-02 09:06:40;211478708.82;5;1;2;1;248;2024-03-02;0
93;2024-03-02 09:06:41;2024-03-02 09:06:41;Waiting in backlog unmatched;2024-03-02 09:06:40;211478708.82;5;1;2;1;248;2024-03-02;0
94;2024-03-02 09:15:00;2024-03-02 09:15:01;Validating;2024-03-02 09:15:00;42808246.33;8;0;1;0;1204;2024-03-02;0
22;2024-03-02 09:15:01;2024-03-02 09:15:02;Matching;2024-03-02 03:21:19;42808246.33;1;3;8;3;1204;2024-03-02;0
94;2024-03-02 09:15:01;2024-03-02 09:15:02;Matching;2024-03-02 09:15:00;42808246.33;8;0;1;0;1204;2024-03-02;0
22;2024-03-02 09:15:02;2024-03-02 09:15:03;Positioning;2024-03-02 03:21:19;42808246.33;1;3;8;3;1204;2024-03-02;0
94;2024-03-02 09:15:02;2024-03-02 09:15:03;Positioning;2024-03-02 09:15:00;42808246.33;8;0;1;0;1204;2024-03-02;0
22;2024-03-02 09:15:03;2024-03-02 09:15:03;Settling;2024-03-02 03:21:19;42808246.33;1;3;8;3;1204;2024-03-02;0
94;2024-03-02 09:15:03;2024-03-02 09:15:03;Settling;2024-03-02 09:15:00;42808246.33;8;0;1;0;1204;2024-03-02;0
95;2024-03-02 09:19:22;2024-03-02 09:19:23;Validating;2024-03-02 09:19:22;227616795.67;3;4;5;4;612;2024-03-02;0
1;2024-03-02 09:19:23;2024-03-02 09:19:24;Matching;2024-03-02 00:30:57;227616795.67;5;0;3;0;612;2024-03-02;0
95;2024-03-02 09:19:23;2024-03-02 09:19:24;Matching;2024-03-02 09:19:22;227616795.67;3;4;5;4;612;2024-03-02;0
1;2024-03-02 09:19:24;2024-03-02 09:19:25;Positioning;2024-03-02 00:30:57;227616795.67;5;0;3;0;612;2024-03-02;0
95;2024-03-02 09:19:24;2024-03-02 09:19:25;Positioning;2024-03-02 09:19:22;227616795.67;3;4;5;4;612;2024-03-02;0
1;2024-03-02 09:19:25;2024-03-02 09:19:25;Settling;2024-03-02 00:30:57;227616795.67;5;0;3;0;612;2024-03-02;0
95;2024-03-02 09:19:25;2024-03-02 09:19:25;Settling;2024-03-02 09:19:22;227616795.67;3;4;5;4;612;2024-03-02;0
96;2024-03-02 09:26:50;2024-03-02 09:26:51;Validating;2024-03-02 09:26:50;59840364.27;7;0;2;0;1334;2024-03-02;0
7;2024-03-02 09:26:51;2024-03-02 09:26:52;Matching;2024-03-02 01:48:24;59840364.27;2;6;7;6;1334;2024-03-02;0
96;2024-03-02 09:26:51;2024-03-02 09:26:52;Matching;2024-03-02 09:26:50;59840364.27;7;0;2;0;1334;2024-03-02;0
7;2024-03-02 09:26:52;2024-03-02 09:26:53;Positioning;2024-03-02 01:48:24;59840364.27;2;6;7;6;1334;2024-03-02;0
96;2024-03-02 09:26:52;2024-03-02 09:26:53;Positioning;2024-03-02 09:26:50;59840364.27;7;0;2;0;1334;2024-03-02;0
7;2024-03-02 09:26:53;2024-03-02 09:26:53;Settling;2024-03-02 01:48:24;59840364.27;2;6;7;6;1334;2024-03-02;0
96;2024-03-02 09:26:53;2024-03-02 09:26:53;Settling;2024-03-02 09:26:50;59840364.27;7;0;2;0;1334;2024-03-02;0
97;2024-03-02 09:27:15;2024-03-02 09:27:16;Validating;2024-03-02 09:27:15;71298738.72;4;1;8;1;216;2024-03-02;0
97;2024-03-02 09:27:16;2024-03-02 09:27:16;Waiting in backlog unmatched;2024-03-02 09:27:15;71298738.72;4;1;8;1;216;2024-03-02;0
98;2024-03-02 09:31:10;2024-03-02 09:31:11;Validating;2024-03-02 09:31:10;33871786.76;7;2;2;2;580;2024-03-02;0
98;2024-03-02 09:31:11;2024-03-02 09:31:11;Waiting in backlog unmatched;2024-03-02 09:31:10;33871786.76;7;2;2;2;580;2024-03-02;0
99;2024-03-02 09:34:24;2024-03-02 09:34:25;Validating;2024-03-02 09:34:24;129980495.11;4;0;7;0;1467;2024-03-02;0
99;2024-03-02 09:34:25;2024-03-02 09:34:25;Waiting in backlog unmatched;2024-03-02 09:34:24;129980495.11;4;0;7;0;1467;2024-03-02;0
100;2024-03-02 09:34:57;2024-03-02 09:34:58;Validating;2024-03-02 09:34:57;217097946.96;4;2;5;2;1044;2024-03-02;0
41;2024-03-02 09:34:58;2024-03-02 09:34:59;Matching;2024-03-02 05:20:10;217097946.96;5;0;4;0;1044;2024-03-02;0
100;2024-03-02 09:34:58;2024-03-02 09:34:59;Matching;2024-03-02 09:34:57;217097946.96;4;2;5;2;1044;2024-03-02;0
41;2024-03-02 09:34:59;2024-03-02 09:35:00;Positioning;2024-03-02 05:20:10;217097946.96;5;0;4;0;1044;2024-03-02;0
100;2024-03-02 09:34:59;2024-03-02 09:35:00;Positioning;2024-03-02 09:34:57;217097946.96;4;2;5;2;1044;2024-03-02;0
41;2024-03-02 09:35:00;2024-03-02 09:35:00;Settling;2024-03-02 05:20:10;217097946.96;5;0;4;0;1044;2024-03-02;0
100;2024-03-02 09:35:00;2024-03-02 09:35:00;Settling;2024-03-02 09:34:57;217097946.96;4;2;5;2;1044;2024-03-02;0
101;2024-03-02 09:37:11;2024-03-02 09:37:12;Validating;2024-03-02 09:37:11;131432644.97;7;0;2;0;781;2024-03-02;0
101;2024-03-02 09:37:12;2024-03-02 09:37:12;Waiting in backlog unmatched;2024-03-02 09:37:11;131432644.97;7;0;2;0;781;2024-03-02;0
102;2024-03-02 09:38:20;2024-03-02 09:38:21;Validating;2024-03-02 09:38:20;222165127.95;8;4;4;4;410;2024-03-02;0
20;2024-03-02 09:38:21;2024-03-02 09:38:22;Matching;2024-03-02 03:03:02;222165127.95;4;0;8;0;410;2024-03-02;0
102;2024-03-02 09:38:21;2024-03-02 09:38:22;Matching;2024-03-02 09:38:20;222165127.95;8;4;4;4;410;2024-03-02;0
20;2024-03-02 09:38:22;2024-03-02 09:38:23;Positioning;2024-03-02 03:03:02;222165127.95;4;0;8;0;410;2024-03-02;0
102;2024-03-02 09:38:22;2024-03-02 09:38:23;Positioning;2024-03-02 09:38:20;222165127.95;8;4;4;4;410;2024-03-02;0
20;2024-03-02 09:38:23;2024-03-02 09:38:23;Settling;2024-03-02 03:03:02;222165127.95;4;0;8;0;410;2024-03-02;0
102;2024-03-02 09:38:23;2024-03-02 09:38:23;Settling;2024-03-02 09:38:20;222165127.95;8;4;4;4;410;2024-03-02;0
103;2024-03-02 09:49:23;2024-03-02 09:49:24;Validating;2024-03-02 09:49:23;39133181.26;7;6;8;6;1471;2024-03-02;0
103;2024-03-02 09:49:24;2024-03-02 09:49:24;Waiting in backlog unmatched;2024-03-02 09:49:23;39133181.26;7;6;8;6;1471;2024-03-02;0
104;2024-03-02 09:50:50;2024-03-02 09:50:51;Validating;2024-03-02 09:50:50;154346101.54;6;0;8;0;169;2024-03-02;0
104;2024-03-02 09:50:51;2024-03-02 09:50:51;Waiting in backlog unmatched;2024-03-02 09:50:50;154346101.54;6;0;8;0;169;2024-03-02;0
105;2024-03-02 09:52:00;2024-03-02 09:52:01;Validating;2024-03-02 09:52:00;91626101.47;4;6;5;6;326;2024-03-02;0
105;2024-03-02 09:52:01;2024-03-02 09:52:01;Waiting in backlog unmatched;2024-03-02 09:52:00;91626101.47;4;6;5;6;326;2024-03-02;0
106;2024-03-02 10:04:06;2024-03-02 10:04:07;Validating;2024-03-02 10:04:06;225817647.94;5;0;2;0;897;2024-03-02;0
106;2024-03-02 10:04:07;2024-03-02 10:04:07;Waiting in backlog unmatched;2024-03-02 10:04:06;225817647.94;5;0;2;0;897;2024-03-02;0
107;2024-03-02 10:05:52;2024-03-02 10:05:53;Validating;2024-03-02 10:05:52;150176796.32;1;1;3;1;1452;2024-03-02;0
107;2024-03-02 10:05:53;2024-03-02 10:05:53;Waiting in backlog unmatched;2024-03-02 10:05:52;150176796.32;1;1;3;1;1452;2024-03-02;0
108;2024-03-02 10:06:05;2024-03-02 10:06:06;Validating;2024-03-02 10:06:05;107789156.91;7;0;6;0;1445;2024-03-02;0
108;2024-03-02 10:06:06;2024-03-02 10:06:06;Waiting in backlog unmatched;2024-03-02 10:06:05;107789156.91;7;0;6;0;1445;2024-03-02;0
109;2024-03-02 10:12:18;2024-03-02 10:12:19;Validating;2024-03-02 10:12:18;115190743.73;6;3;7;3;159;2024-03-02;0
109;2024-03-02 10:12:19;2024-03-02 10:12:19;Waiting in backlog unmatched;2024-03-02 10:12:18;115190743.73;6;3;7;3;159;2024-03-02;0
110;2024-03-02 10:17:26;2024-03-02 10:17:27;Validating;2024-03-02 10:17:26;210954306.9;6;1;4;1;1490;2024-03-02;0
110;2024-03-02 10:17:27;2024-03-02 10:17:27;Waiting in backlog unmatched;2024-03-02 10:17:26;210954306.9;6;1;4;1;1490;2024-03-02;0
111;2024-03-02 10:18:08;2024-03-02 10:18:09;Validating;2024-03-02 10:18:08;32965025.49;3;6;2;6;1328;2024-03-02;0
19;2024-03-02 10:18:09;2024-03-02 10:18:10;Matching;2024-03-02 02:52:56;32965025.49;2;0;3;0;1328;2024-03-02;0
111;2024-03-02 10:18:09;2024-03-02 10:18:10;Matching;2024-03-02 10:18:08;32965025.49;3;6;2;6;1328;2024-03-02;0
19;2024-03-02 10:18:10;2024-03-02 10:18:11;Positioning;2024-03-02 02:52:56;32965025.49;2;0;3;0;1328;2024-03-02;0
111;2024-03-02 10:18:10;2024-03-02 10:18:11;Positioning;2024-03-02 10:18:08;32965025.49;3;6;2;6;1328;2024-03-02;0
19;2024-03-02 10:18:11;2024-03-02 10:18:11;Settling;2024-03-02 02:52:56;32965025.49;2;0;3;0;1328;2024-03-02;0
111;2024-03-02 10:18:11;2024-03-02 10:18:11;Settling;2024-03-02 10:18:08;32965025.49;3;6;2;6;1328;2024-03-02;0
112;2024-03-02 10:19:22;2024-03-02 10:19:23;Validating;2024-03-02 10:19:22;211478708.82;2;0;5;0;248;2024-03-02;0
93;2024-03-02 10:19:23;2024-03-02 10:19:24;Matching;2024-03-02 09:06:40;211478708.82;5;1;2;1;248;2024-03-02;0
112;2024-03-02 10:19:23;2024-03-02 10:19:24;Matching;2024-03-02 10:19:22;211478708.82;2;0;5;0;248;2024-03-02;0
93;2024-03-02 10:19:24;2024-03-02 10:19:25;Positioning;2024-03-02 09:06:40;211478708.82;5;1;2;1;248;2024-03-02;0
112;2024-03-02 10:19:24;2024-03-02 10:19:25;Positioning;2024-03-02 10:19:22;211478708.82;2;0;5;0;248;2024-03-02;0
93;2024-03-02 10:19:25;2024-03-02 10:19:25;Settling;2024-03-02 09:06:40;211478708.82;5;1;2;1;248;2024-03-02;0
112;2024-03-02 10:19:25;2024-03-02 10:19:25;Settling;2024-03-02 10:19:22;211478708.82;2;0;5;0;248;2024-03-02;0
113;2024-03-02 10:34:10;2024-03-02 10:34:11;Validating;2024-03-02 10:34:10;131559026.48;6;0;7;0;382;2024-03-02;0
113;2024-03-02 10:34:11;2024-03-02 10:34:11;Waiting in backlog unmatched;2024-03-02 10:34:10;131559026.48;6;0;7;0;382;2024-03-02;0
114;2024-03-02 10:38:13;2024-03-02 10:38:14;Validating;2024-03-02 10:38:13;181332616.08;2;4;1;4;1357;2024-03-02;0
114;2024-03-02 10:38:14;2024-03-02 10:38:14;Waiting in backlog unmatched;2024-03-02 10:38:13;181332616.08;2;4;1;4;1357;2024-03-02;0
115;2024-03-02 10:41:02;2024-03-02 10:41:03;Validating;2024-03-02 10:41:02;217990800.38;8;5;2;5;369;2024-03-02;0
115;2024-03-02 10:41:03;2024-03-02 10:41:03;Waiting in backlog unmatched;2024-03-02 10:41:02;217990800.38;8;5;2;5;369;2024-03-02;0
116;2024-03-02 10:46:12;2024-03-02 10:46:13;Validating;2024-03-02 10:46:12;170545493.5;4;7;5;7;517;2024-03-02;0
88;2024-03-02 10:46:13;2024-03-02 10:46:14;Matching;2024-03-02 08:46:15;170545493.5;5;0;4;0;517;2024-03-02;0
116;2024-03-02 10:46:13;2024-03-02 10:46:14;Matching;2024-03-02 10:46:12;170545493.5;4;7;5;7;517;2024-03-02;0
88;2024-03-02 10:46:14;2024-03-02 10:46:15;Positioning;2024-03-02 08:46:15;170545493.5;5;0;4;0;517;2024-03-02;0
116;2024-03-02 10:46:14;2024-03-02 10:46:15;Positioning;2024-03-02 10:46:12;170545493.5;4;7;5;7;517;2024-03-02;0
88;2024-03-02 10:46:15;2024-03-02 10:46:15;Settling;2024-03-02 08:46:15;170545493.5;5;0;4;0;517;2024-03-02;0
116;2024-03-02 10:46:15;2024-03-02 10:46:15;Settling;2024-03-02 10:46:12;170545493.5;4;7;5;7;517;2024-03-02;0
117;2024-03-02 11:02:10;2024-03-02 11:02:11;Validating;2024-03-02 11:02:10;144232182.56;3;0;8;0;1456;2024-03-02;0
117;2024-03-02 11:02:11;2024-03-02 11:02:11;Waiting in backlog unmatched;2024-03-02 11:02:10;144232182.56;3;0;8;0;1456;2024-03-02;0
118;2024-03-02 11:12:14;2024-03-02 11:12:15;Validating;2024-03-02 11:12:14;49406713.44;8;0;5;0;697;2024-03-02;0
118;2024-03-02 11:12:15;2024-03-02 11:12:15;Waiting in backlog unmatched;2024-03-02 11:12:14;49406713.44;8;0;5;0;697;2024-03-02;0
119;2024-03-02 11:14:03;2024-03-02 11:14:04;Validating;2024-03-02 11:14:03;59060620.17;5;2;8;2;380;2024-03-02;0
119;2024-03-02 11:14:04;2024-03-02 11:14:04;Waiting in backlog unmatched;2024-03-02 11:14:03;59060620.17;5;2;8;2;380;2024-03-02;0
120;2024-03-02 11:15:15;2024-03-02 11:15:16;Validating;2024-03-02 11:15:15;58390460.29;7;1;6;1;70;2024-03-02;0
120;2024-03-02 11:15:16;2024-03-02 11:15:16;Waiting in backlog unmatched;2024-03-02 11:15:15;58390460.29;7;1;6;1;70;2024-03-02;0
121;2024-03-02 11:21:03;2024-03-02 11:21:04;Validating;2024-03-02 11:21:03;33062061.48;8;0;7;0;901;2024-03-02;0
121;2024-03-02 11:21:04;2024-03-02 11:21:04;Waiting in backlog unmatched;2024-03-02 11:21:03;33062061.48;8;0;7;0;901;2024-03-02;0
122;2024-03-02 11:25:57;2024-03-02 11:25:58;Validating;2024-03-02 11:25:57;110322655.63;4;0;6;0;1375;2024-03-02;0
84;2024-03-02 11:25:58;2024-03-02 11:25:59;Matching;2024-03-02 08:30:56;110322655.63;6;3;4;3;1375;2024-03-02;0
122;2024-03-02 11:25:58;2024-03-02 11:25:59;Matching;2024-03-02 11:25:57;110322655.63;4;0;6;0;1375;2024-03-02;0
84;2024-03-02 11:25:59;2024-03-02 11:26:00;Positioning;2024-03-02 08:30:56;110322655.63;6;3;4;3;1375;2024-03-02;0
122;2024-03-02 11:25:59;2024-03-02 11:26:00;Positioning;2024-03-02 11:25:57;110322655.63;4;0;6;0;1375;2024-03-02;0
84;2024-03-02 11:26:00;2024-03-02 11:26:00;Settling;2024-03-02 08:30:56;110322655.63;6;3;4;3;1375;2024-03-02;0
122;2024-03-02 11:26:00;2024-03-02 11:26:00;Settling;2024-03-02 11:25:57;110322655.63;4;0;6;0;1375;2024-03-02;0
123;2024-03-02 11:28:27;2024-03-02 11:28:28;Validating;2024-03-02 11:28:27;12519852.22;7;3;8;3;132;2024-03-02;0
123;2024-03-02 11:28:28;2024-03-02 11:28:28;Waiting in backlog unmatched;2024-03-02 11:28:27;12519852.22;7;3;8;3;132;2024-03-02;0
124;2024-03-02 11:29:35;2024-03-02 11:29:36;Validating;2024-03-02 11:29:35;76356014.27;7;0;3;0;1453;2024-03-02;0
124;2024-03-02 11:29:36;2024-03-02 11:29:36;Waiting in backlog unmatched;2024-03-02 11:29:35;76356014.27;7;0;3;0;1453;2024-03-02;0
125;2024-03-02 11:32:21;2024-03-02 11:32:22;Validating;2024-03-02 11:32:21;131559026.48;7;2;6;2;382;2024-03-02;0
113;2024-03-02 11:32:22;2024-03-02 11:32:23;Matching;2024-03-02 10:34:10;131559026.48;6;0;7;0;382;2024-03-02;0
125;2024-03-02 11:32:22;2024-03-02 11:32:23;Matching;2024-03-02 11:32:21;131559026.48;7;2;6;2;382;2024-03-02;0
113;2024-03-02 11:32:23;2024-03-02 11:32:24;Positioning;2024-03-02 10:34:10;131559026.48;6;0;7;0;382;2024-03-02;0
125;2024-03-02 11:32:23;2024-03-02 11:32:24;Positioning;2024-03-02 11:32:21;131559026.48;7;2;6;2;382;2024-03-02;0
113;2024-03-02 11:32:24;2024-03-02 11:32:24;Settling;2024-03-02 10:34:10;131559026.48;6;0;7;0;382;2024-03-02;0
125;2024-03-02 11:32:24;2024-03-02 11:32:24;Settling;2024-03-02 11:32:21;131559026.48;7;2;6;2;382;2024-03-02;0
