TID,Starttime,Endtime,Activity,Time,Value,FromParticipantId,FromAccountId,ToParticipantId,ToAccountId,Linkcode,Part ID,Account ID,Balance,Credit limit
72,2024-01-01 01:47:43,2024-01-01 01:47:43,Waiting in queue unmatched,2024-01-01 01:47:41,32354148.97,4,0,2,0,369,4,0,1623321432.42,501595076.99
73,2024-01-01 01:47:42,2024-01-01 01:47:44,Validating,2024-01-01 01:47:42,58639810.11,6,0,8,0,581,6,0,1159834611.39,1079250390.17
73,2024-01-01 01:47:44,2024-01-01 01:47:44,Waiting in queue unmatched,2024-01-01 01:47:42,58639810.11,6,0,8,0,581,6,0,1159834611.39,1079250390.17
74,2024-01-01 01:48:41,2024-01-01 01:48:43,Validating,2024-01-01 01:48:41,113758624.35,6,0,8,0,629,6,0,1159834611.39,1079250390.17
75,2024-01-01 01:48:41,2024-01-01 01:48:43,Validating,2024-01-01 01:48:41,24521231.22,8,2,3,2,1126,8,2,6471538475.0,0.0
75,2024-01-01 01:48:43,2024-01-01 01:48:43,Waiting in queue unmatched,2024-01-01 01:48:41,24521231.22,8,2,3,2,1126,8,2,6471538475.0,0.0
76,2024-01-01 01:48:42,2024-01-01 01:48:44,Validating,2024-01-01 01:48:42,57079916.22,1,3,4,3,596,1,3,4207091960.0,0.0
76,2024-01-01 01:48:44,2024-01-01 01:48:44,Waiting in queue unmatched,2024-01-01 01:48:42,57079916.22,1,3,4,3,596,1,3,4207091960.0,0.0
17,2024-01-01 01:48:43,2024-01-01 01:48:45,Matching,2024-01-01 01:09:27,113758624.35,8,2,6,2,629,8,2,6471538475.0,0.0
74,2024-01-01 01:48:43,2024-01-01 01:48:45,Matching,2024-01-01 01:48:41,113758624.35,6,0,8,0,629,6,0,1159834611.39,1079250390.17
17,2024-01-01 01:48:45,2024-01-01 01:48:47,Checking balance and credit,2024-01-01 01:09:27,113758624.35,8,2,6,2,629,8,2,6471538475.0,0.0
74,2024-01-01 01:48:45,2024-01-01 01:48:47,Checking balance and credit,2024-01-01 01:48:41,113758624.35,6,0,8,0,629,6,0,1159834611.39,1079250390.17
77,2024-01-01 01:48:47,2024-01-01 01:48:49,Validating,2024-01-01 01:48:47,117718068.85,1,4,3,4,57,1,4,6110169996.0,0.0
77,2024-01-01 01:48:49,2024-01-01 01:48:49,Waiting in queue unmatched,2024-01-01 01:48:47,117718068.85,1,4,3,4,57,1,4,6110169996.0,0.0
17,2024-01-01 01:48:47,2024-01-01 01:48:49,Settling,2024-01-01 01:09:27,113758624.35,8,2,6,2,629,8,2,6471538475.0,0.0
74,2024-01-01 01:48:47,2024-01-01 01:48:49,Settling,2024-01-01 01:48:41,113758624.35,6,0,8,0,629,6,0,1159834611.39,1079250390.17
78,2024-01-01 01:49:12,2024-01-01 01:49:14,Validating,2024-01-01 01:49:12,51795794.58,1,0,8,0,1166,1,0,1345216711.35,855892148.96
78,2024-01-01 01:49:14,2024-01-01 01:49:14,Waiting in queue unmatched,2024-01-01 01:49:12,51795794.58,1,0,8,0,1166,1,0,1345216711.35,855892148.96
79,2024-01-01 01:49:18,2024-01-01 01:49:20,Validating,2024-01-01 01:49:18,102660459.1,1,0,5,0,147,1,0,1345216711.35,855892148.96
79,2024-01-01 01:49:20,2024-01-01 01:49:20,Waiting in queue unmatched,2024-01-01 01:49:18,102660459.1,1,0,5,0,147,1,0,1345216711.35,855892148.96
80,2024-01-01 01:49:55,2024-01-01 01:49:57,Validating,2024-01-01 01:49:55,103410053.91,5,0,6,0,751,5,0,1697498461.28,1555016912.88
80,2024-01-01 01:49:57,2024-01-01 01:49:57,Waiting in queue unmatched,2024-01-01 01:49:55,103410053.91,5,0,6,0,751,5,0,1697498461.28,1555016912.88
81,2024-01-01 01:50:04,2024-01-01 01:50:06,Validating,2024-01-01 01:50:04,86142186.27,7,0,3,0,378,7,0,908925801.56,880714929.78
81,2024-01-01 01:50:06,2024-01-01 01:50:06,Waiting in queue unmatched,2024-01-01 01:50:04,86142186.27,7,0,3,0,378,7,0,908925801.56,880714929.78
82,2024-01-01 01:50:22,2024-01-01 01:50:24,Validating,2024-01-01 01:50:22,47520727.73,7,1,1,1,164,7,1,4397910367.0,0.0
82,2024-01-01 01:50:24,2024-01-01 01:50:24,Waiting in queue unmatched,2024-01-01 01:50:22,47520727.73,7,1,1,1,164,7,1,4397910367.0,0.0
83,2024-01-01 01:50:59,2024-01-01 01:51:01,Validating,2024-01-01 01:50:59,38528661.37,7,0,8,0,197,7,0,908925801.56,880714929.78
83,2024-01-01 01:51:01,2024-01-01 01:51:01,Waiting in queue unmatched,2024-01-01 01:50:59,38528661.37,7,0,8,0,197,7,0,908925801.56,880714929.78
84,2024-01-01 01:51:06,2024-01-01 01:51:08,Validating,2024-01-01 01:51:06,112906878.39,3,0,1,0,805,3,0,1195841093.11,425930683.98
84,2024-01-01 01:51:08,2024-01-01 01:51:08,Waiting in queue unmatched,2024-01-01 01:51:06,112906878.39,3,0,1,0,805,3,0,1195841093.11,425930683.98
85,2024-01-01 01:51:22,2024-01-01 01:51:24,Validating,2024-01-01 01:51:22,39743737.33,8,1,3,1,1128,8,1,1604424976.0,0.0
85,2024-01-01 01:51:24,2024-01-01 01:51:24,Waiting in queue unmatched,2024-01-01 01:51:22,39743737.33,8,1,3,1,1128,8,1,1604424976.0,0.0
86,2024-01-01 01:51:32,2024-01-01 01:51:34,Validating,2024-01-01 01:51:32,44241520.78,3,0,4,0,1074,3,0,1195841093.11,425930683.98
86,2024-01-01 01:51:34,2024-01-01 01:51:34,Waiting in queue unmatched,2024-01-01 01:51:32,44241520.78,3,0,4,0,1074,3,0,1195841093.11,425930683.98
87,2024-01-01 01:51:41,2024-01-01 01:51:43,Validating,2024-01-01 01:51:41,157160638.09,5,0,4,0,25,5,0,1697498461.28,1555016912.88
87,2024-01-01 01:51:43,2024-01-01 01:51:43,Waiting in queue unmatched,2024-01-01 01:51:41,157160638.09,5,0,4,0,25,5,0,1697498461.28,1555016912.88
88,2024-01-01 01:51:46,2024-01-01 01:51:48,Validating,2024-01-01 01:51:46,67180985.35,7,4,2,4,492,7,4,1840393648.0,0.0
88,2024-01-01 01:51:48,2024-01-01 01:51:48,Waiting in queue unmatched,2024-01-01 01:51:46,67180985.35,7,4,2,4,492,7,4,1840393648.0,0.0
89,2024-01-01 01:51:51,2024-01-01 01:51:53,Validating,2024-01-01 01:51:51,51613356.62,1,4,2,4,825,1,4,6110169996.0,0.0
89,2024-01-01 01:51:53,2024-01-01 01:51:53,Waiting in queue unmatched,2024-01-01 01:51:51,51613356.62,1,4,2,4,825,1,4,6110169996.0,0.0
90,2024-01-01 01:51:54,2024-01-01 01:51:56,Validating,2024-01-01 01:51:54,63688634.73,4,0,2,0,699,4,0,1623321432.42,501595076.99
90,2024-01-01 01:51:56,2024-01-01 01:51:56,Waiting in queue unmatched,2024-01-01 01:51:54,63688634.73,4,0,2,0,699,4,0,1623321432.42,501595076.99
91,2024-01-01 01:52:13,2024-01-01 01:52:15,Validating,2024-01-01 01:52:13,42542809.56,7,2,2,2,364,7,2,506751021.0,0.0
91,2024-01-01 01:52:15,2024-01-01 01:52:15,Waiting in queue unmatched,2024-01-01 01:52:13,42542809.56,7,2,2,2,364,7,2,506751021.0,0.0
92,2024-01-01 01:52:33,2024-01-01 01:52:35,Validating,2024-01-01 01:52:33,44968164.4,2,0,6,0,911,2,0,1177670027.13,334479616.6
92,2024-01-01 01:52:35,2024-01-01 01:52:35,Waiting in queue unmatched,2024-01-01 01:52:33,44968164.4,2,0,6,0,911,2,0,1177670027.13,334479616.6
93,2024-01-01 01:52:35,2024-01-01 01:52:37,Validating,2024-01-01 01:52:35,46235825.79,6,3,2,3,569,6,3,9580911314.0,0.0
93,2024-01-01 01:52:37,2024-01-01 01:52:37,Waiting in queue unmatched,2024-01-01 01:52:35,46235825.79,6,3,2,3,569,6,3,9580911314.0,0.0
94,2024-01-01 01:53:01,2024-01-01 01:53:03,Validating,2024-01-01 01:53:01,102930393.51,3,0,6,0,61,3,0,1195841093.11,425930683.98
94,2024-01-01 01:53:03,2024-01-01 01:53:03,Waiting in queue unmatched,2024-01-01 01:53:01,102930393.51,3,0,6,0,61,3,0,1195841093.11,425930683.98
95,2024-01-01 01:53:19,2024-01-01 01:53:21,Validating,2024-01-01 01:53:19,20701757.48,3,0,1,0,1054,3,0,1195841093.11,425930683.98
95,2024-01-01 01:53:21,2024-01-01 01:53:21,Waiting in queue unmatched,2024-01-01 01:53:19,20701757.48,3,0,1,0,1054,3,0,1195841093.11,425930683.98
96,2024-01-01 01:53:59,2024-01-01 01:54:01,Validating,2024-01-01 01:53:59,105763515.5,5,0,7,0,403,5,0,1697498461.28,1555016912.88
5,2024-01-01 01:54:01,2024-01-01 01:54:03,Matching,2024-01-01 00:25:43,105763515.5,7,2,5,2,403,7,2,506751021.0,0.0
96,2024-01-01 01:54:01,2024-01-01 01:54:03,Matching,2024-01-01 01:53:59,105763515.5,5,0,7,0,403,5,0,1697498461.28,1555016912.88
5,2024-01-01 01:54:03,2024-01-01 01:54:05,Checking balance and credit,2024-01-01 00:25:43,105763515.5,7,2,5,2,403,7,2,506751021.0,0.0
96,2024-01-01 01:54:03,2024-01-01 01:54:05,Checking balance and credit,2024-01-01 01:53:59,105763515.5,5,0,7,0,403,5,0,1697498461.28,1555016912.88
5,2024-01-01 01:54:05,2024-01-01 01:54:07,Settling,2024-01-01 00:25:43,105763515.5,7,2,5,2,403,7,2,506751021.0,0.0
96,2024-01-01 01:54:05,2024-01-01 01:54:07,Settling,2024-01-01 01:53:59,105763515.5,5,0,7,0,403,5,0,1697498461.28,1555016912.88
97,2024-01-01 01:54:14,2024-01-01 01:54:16,Validating,2024-01-01 01:54:14,93611689.86,6,3,8,3,213,6,3,9580911314.0,0.0
98,2024-01-01 01:54:14,2024-01-01 01:54:16,Validating,2024-01-01 01:54:14,64304441.49,1,3,7,3,1055,1,3,4207091960.0,0.0
97,2024-01-01 01:54:16,2024-01-01 01:54:16,Waiting in queue unmatched,2024-01-01 01:54:14,93611689.86,6,3,8,3,213,6,3,9580911314.0,0.0
98,2024-01-01 01:54:16,2024-01-01 01:54:16,Waiting in queue unmatched,2024-01-01 01:54:14,64304441.49,1,3,7,3,1055,1,3,4207091960.0,0.0
99,2024-01-01 01:54:18,2024-01-01 01:54:20,Validating,2024-01-01 01:54:18,16076985.51,4,0,7,0,860,4,0,1623321432.42,501595076.99
99,2024-01-01 01:54:20,2024-01-01 01:54:20,Waiting in queue unmatched,2024-01-01 01:54:18,16076985.51,4,0,7,0,860,4,0,1623321432.42,501595076.99
100,2024-01-01 01:54:44,2024-01-01 01:54:46,Validating,2024-01-01 01:54:44,71772856.48,7,1,6,1,892,7,1,4397910367.0,0.0
100,2024-01-01 01:54:46,2024-01-01 01:54:46,Waiting in queue unmatched,2024-01-01 01:54:44,71772856.48,7,1,6,1,892,7,1,4397910367.0,0.0
101,2024-01-01 01:55:19,2024-01-01 01:55:21,Validating,2024-01-01 01:55:19,54555147.0,7,4,1,4,434,7,4,1840393648.0,0.0
102,2024-01-01 01:55:19,2024-01-01 01:55:21,Validating,2024-01-01 01:55:19,83804125.99,4,4,6,4,297,4,4,4112082139.0,0.0
101,2024-01-01 01:55:21,2024-01-01 01:55:21,Waiting in queue unmatched,2024-01-01 01:55:19,54555147.0,7,4,1,4,434,7,4,1840393648.0,0.0
102,2024-01-01 01:55:21,2024-01-01 01:55:21,Waiting in queue unmatched,2024-01-01 01:55:19,83804125.99,4,4,6,4,297,4,4,4112082139.0,0.0
103,2024-01-01 01:55:37,2024-01-01 01:55:39,Validating,2024-01-01 01:55:37,105162017.59,3,3,8,3,890,3,3,398794616.0,0.0
103,2024-01-01 01:55:39,2024-01-01 01:55:39,Waiting in queue unmatched,2024-01-01 01:55:37,105162017.59,3,3,8,3,890,3,3,398794616.0,0.0
104,2024-01-01 01:56:22,2024-01-01 01:56:24,Validating,2024-01-01 01:56:22,50457805.85,8,0,6,0,247,8,0,1171046846.05,662326857.64
104,2024-01-01 01:56:24,2024-01-01 01:56:24,Waiting in queue unmatched,2024-01-01 01:56:22,50457805.85,8,0,6,0,247,8,0,1171046846.05,662326857.64
105,2024-01-01 01:56:24,2024-01-01 01:56:26,Validating,2024-01-01 01:56:24,6170251.06,8,0,3,0,389,8,0,1171046846.05,662326857.64
106,2024-01-01 01:56:24,2024-01-01 01:56:26,Validating,2024-01-01 01:56:24,97284313.9,4,0,7,0,105,4,0,1623321432.42,501595076.99
105,2024-01-01 01:56:26,2024-01-01 01:56:26,Waiting in queue unmatched,2024-01-01 01:56:24,6170251.06,8,0,3,0,389,8,0,1171046846.05,662326857.64
49,2024-01-01 01:56:26,2024-01-01 01:56:28,Matching,2024-01-01 01:38:48,97284313.9,7,3,4,3,105,7,3,2581695486.0,0.0
106,2024-01-01 01:56:26,2024-01-01 01:56:28,Matching,2024-01-01 01:56:24,97284313.9,4,0,7,0,105,4,0,1623321432.42,501595076.99
49,2024-01-01 01:56:28,2024-01-01 01:56:30,Checking balance and credit,2024-01-01 01:38:48,97284313.9,7,3,4,3,105,7,3,2581695486.0,0.0
106,2024-01-01 01:56:28,2024-01-01 01:56:30,Checking balance and credit,2024-01-01 01:56:24,97284313.9,4,0,7,0,105,4,0,1623321432.42,501595076.99
49,2024-01-01 01:56:30,2024-01-01 01:56:32,Settling,2024-01-01 01:38:48,97284313.9,7,3,4,3,105,7,3,2581695486.0,0.0
106,2024-01-01 01:56:30,2024-01-01 01:56:32,Settling,2024-01-01 01:56:24,97284313.9,4,0,7,0,105,4,0,1623321432.42,501595076.99
107,2024-01-01 01:56:41,2024-01-01 01:56:43,Validating,2024-01-01 01:56:41,80804568.42,4,3,8,3,1009,4,3,1280555961.0,0.0
107,2024-01-01 01:56:43,2024-01-01 01:56:43,Waiting in queue unmatched,2024-01-01 01:56:41,80804568.42,4,3,8,3,1009,4,3,1280555961.0,0.0
108,2024-01-01 01:56:45,2024-01-01 01:56:47,Validating,2024-01-01 01:56:45,131567208.88,5,0,1,0,942,5,0,1697498461.28,1555016912.88
108,2024-01-01 01:56:47,2024-01-01 01:56:47,Waiting in queue unmatched,2024-01-01 01:56:45,131567208.88,5,0,1,0,942,5,0,1697498461.28,1555016912.88
109,2024-01-01 01:57:05,2024-01-01 01:57:07,Validating,2024-01-01 01:57:05,64277879.92,7,4,1,4,549,7,4,1840393648.0,0.0
109,2024-01-01 01:57:07,2024-01-01 01:57:07,Waiting in queue unmatched,2024-01-01 01:57:05,64277879.92,7,4,1,4,549,7,4,1840393648.0,0.0
110,2024-01-01 01:57:22,2024-01-01 01:57:24,Validating,2024-01-01 01:57:22,68495195.7,7,1,2,1,144,7,1,4397910367.0,0.0
110,2024-01-01 01:57:24,2024-01-01 01:57:24,Waiting in queue unmatched,2024-01-01 01:57:22,68495195.7,7,1,2,1,144,7,1,4397910367.0,0.0
111,2024-01-01 01:57:26,2024-01-01 01:57:28,Validating,2024-01-01 01:57:26,148521699.55,4,0,8,0,850,4,0,1623321432.42,501595076.99
111,2024-01-01 01:57:28,2024-01-01 01:57:28,Waiting in queue unmatched,2024-01-01 01:57:26,148521699.55,4,0,8,0,850,4,0,1623321432.42,501595076.99
112,2024-01-01 01:57:56,2024-01-01 01:57:58,Validating,2024-01-01 01:57:56,103162508.6,8,0,7,0,893,8,0,1171046846.05,662326857.64
112,2024-01-01 01:57:58,2024-01-01 01:57:58,Waiting in queue unmatched,2024-01-01 01:57:56,103162508.6,8,0,7,0,893,8,0,1171046846.05,662326857.64
113,2024-01-01 01:58:00,2024-01-01 01:58:02,Validating,2024-01-01 01:58:00,29452606.28,3,0,4,0,128,3,0,1195841093.11,425930683.98
113,2024-01-01 01:58:02,2024-01-01 01:58:02,Waiting in queue unmatched,2024-01-01 01:58:00,29452606.28,3,0,4,0,128,3,0,1195841093.11,425930683.98
114,2024-01-01 01:58:14,2024-01-01 01:58:16,Validating,2024-01-01 01:58:14,71772856.48,6,0,7,0,892,6,0,1159834611.39,1079250390.17
100,2024-01-01 01:58:16,2024-01-01 01:58:18,Matching,2024-01-01 01:54:44,71772856.48,7,1,6,1,892,7,1,4397910367.0,0.0
114,2024-01-01 01:58:16,2024-01-01 01:58:18,Matching,2024-01-01 01:58:14,71772856.48,6,0,7,0,892,6,0,1159834611.39,1079250390.17
115,2024-01-01 01:58:18,2024-01-01 01:58:20,Validating,2024-01-01 01:58:18,76751408.1,5,3,2,3,1214,5,3,3694452865.0,0.0
115,2024-01-01 01:58:20,2024-01-01 01:58:20,Waiting in queue unmatched,2024-01-01 01:58:18,76751408.1,5,3,2,3,1214,5,3,3694452865.0,0.0
100,2024-01-01 01:58:18,2024-01-01 01:58:20,Checking balance and credit,2024-01-01 01:54:44,71772856.48,7,1,6,1,892,7,1,4397910367.0,0.0
114,2024-01-01 01:58:18,2024-01-01 01:58:20,Checking balance and credit,2024-01-01 01:58:14,71772856.48,6,0,7,0,892,6,0,1159834611.39,1079250390.17
100,2024-01-01 01:58:20,2024-01-01 01:58:22,Settling,2024-01-01 01:54:44,71772856.48,7,1,6,1,892,7,1,4397910367.0,0.0
114,2024-01-01 01:58:20,2024-01-01 01:58:22,Settling,2024-01-01 01:58:14,71772856.48,6,0,7,0,892,6,0,1159834611.39,1079250390.17
116,2024-01-01 01:58:21,2024-01-01 01:58:23,Validating,2024-01-01 01:58:21,114545402.31,6,2,2,2,276,6,2,6380722491.0,0.0
116,2024-01-01 01:58:23,2024-01-01 01:58:23,Waiting in queue unmatched,2024-01-01 01:58:21,114545402.31,6,2,2,2,276,6,2,6380722491.0,0.0
117,2024-01-01 01:58:23,2024-01-01 01:58:25,Validating,2024-01-01 01:58:23,69512565.82,7,2,8,2,462,7,2,506751021.0,0.0
118,2024-01-01 01:58:23,2024-01-01 01:58:25,Validating,2024-01-01 01:58:23,77560686.22,7,4,4,4,674,7,4,1840393648.0,0.0
118,2024-01-01 01:58:25,2024-01-01 01:58:25,Waiting in queue unmatched,2024-01-01 01:58:23,77560686.22,7,4,4,4,674,7,4,1840393648.0,0.0
21,2024-01-01 01:58:25,2024-01-01 01:58:27,Matching,2024-01-01 01:23:42,69512565.82,8,0,7,0,462,8,0,1171046846.05,662326857.64
117,2024-01-01 01:58:25,2024-01-01 01:58:27,Matching,2024-01-01 01:58:23,69512565.82,7,2,8,2,462,7,2,506751021.0,0.0
21,2024-01-01 01:58:27,2024-01-01 01:58:29,Checking balance and credit,2024-01-01 01:23:42,69512565.82,8,0,7,0,462,8,0,1171046846.05,662326857.64
117,2024-01-01 01:58:27,2024-01-01 01:58:29,Checking balance and credit,2024-01-01 01:58:23,69512565.82,7,2,8,2,462,7,2,506751021.0,0.0
21,2024-01-01 01:58:29,2024-01-01 01:58:31,Settling,2024-01-01 01:23:42,69512565.82,8,0,7,0,462,8,0,1171046846.05,662326857.64
117,2024-01-01 01:58:29,2024-01-01 01:58:31,Settling,2024-01-01 01:58:23,69512565.82,7,2,8,2,462,7,2,506751021.0,0.0
119,2024-01-01 01:58:56,2024-01-01 01:58:58,Validating,2024-01-01 01:58:56,43968987.43,8,0,7,0,496,8,0,1171046846.05,662326857.64
119,2024-01-01 01:58:58,2024-01-01 01:58:58,Waiting in queue unmatched,2024-01-01 01:58:56,43968987.43,8,0,7,0,496,8,0,1171046846.05,662326857.64
120,2024-01-01 01:59:09,2024-01-01 01:59:11,Validating,2024-01-01 01:59:09,36291021.12,3,0,2,0,1243,3,0,1195841093.11,425930683.98
120,2024-01-01 01:59:11,2024-01-01 01:59:11,Waiting in queue unmatched,2024-01-01 01:59:09,36291021.12,3,0,2,0,1243,3,0,1195841093.11,425930683.98
121,2024-01-01 01:59:29,2024-01-01 01:59:31,Validating,2024-01-01 01:59:29,21711290.15,5,4,1,4,978,5,4,3505929897.0,0.0
121,2024-01-01 01:59:31,2024-01-01 01:59:31,Waiting in queue unmatched,2024-01-01 01:59:29,21711290.15,5,4,1,4,978,5,4,3505929897.0,0.0
122,2024-01-01 01:59:46,2024-01-01 01:59:48,Validating,2024-01-01 01:59:46,7502724.69,8,3,1,3,530,8,3,3115152002.0,0.0
122,2024-01-01 01:59:48,2024-01-01 01:59:48,Waiting in queue unmatched,2024-01-01 01:59:46,7502724.69,8,3,1,3,530,8,3,3115152002.0,0.0
123,2024-01-01 01:59:52,2024-01-01 01:59:54,Validating,2024-01-01 01:59:52,68015798.16,6,4,2,4,856,6,4,9332644111.0,0.0
123,2024-01-01 01:59:54,2024-01-01 01:59:54,Waiting in queue unmatched,2024-01-01 01:59:52,68015798.16,6,4,2,4,856,6,4,9332644111.0,0.0
124,2024-01-01 02:00:10,2024-01-01 02:00:12,Validating,2024-01-01 02:00:10,32765999.45,8,2,4,2,1064,8,2,6471538475.0,0.0
124,2024-01-01 02:00:12,2024-01-01 02:00:12,Waiting in queue unmatched,2024-01-01 02:00:10,32765999.45,8,2,4,2,1064,8,2,6471538475.0,0.0
125,2024-01-01 02:00:25,2024-01-01 02:00:27,Validating,2024-01-01 02:00:25,31501666.65,3,1,5,1,1028,3,1,8549847312.0,0.0
125,2024-01-01 02:00:27,2024-01-01 02:00:27,Waiting in queue unmatched,2024-01-01 02:00:25,31501666.65,3,1,5,1,1028,3,1,8549847312.0,0.0
126,2024-01-01 02:00:30,2024-01-01 02:00:32,Validating,2024-01-01 02:00:30,11902806.1,5,3,7,3,537,5,3,3694452865.0,0.0
126,2024-01-01 02:00:32,2024-01-01 02:00:32,Waiting in queue unmatched,2024-01-01 02:00:30,11902806.1,5,3,7,3,537,5,3,3694452865.0,0.0
127,2024-01-01 02:01:04,2024-01-01 02:01:06,Validating,2024-01-01 02:01:04,31987246.51,4,0,7,0,285,4,0,1623321432.42,501595076.99
127,2024-01-01 02:01:06,2024-01-01 02:01:06,Waiting in queue unmatched,2024-01-01 02:01:04,31987246.51,4,0,7,0,285,4,0,1623321432.42,501595076.99
128,2024-01-01 02:01:55,2024-01-01 02:01:57,Validating,2024-01-01 02:01:55,55310517.66,7,3,2,3,355,7,3,2581695486.0,0.0
128,2024-01-01 02:01:57,2024-01-01 02:01:57,Waiting in queue unmatched,2024-01-01 02:01:55,55310517.66,7,3,2,3,355,7,3,2581695486.0,0.0
129,2024-01-01 02:03:03,2024-01-01 02:03:05,Validating,2024-01-01 02:03:03,24246962.72,5,4,6,4,989,5,4,3505929897.0,0.0
129,2024-01-01 02:03:05,2024-01-01 02:03:05,Waiting in queue unmatched,2024-01-01 02:03:03,24246962.72,5,4,6,4,989,5,4,3505929897.0,0.0
130,2024-01-01 02:03:05,2024-01-01 02:03:07,Validating,2024-01-01 02:03:05,29913927.32,5,0,8,0,1053,5,0,1697498461.28,1555016912.88
130,2024-01-01 02:03:07,2024-01-01 02:03:07,Waiting in queue unmatched,2024-01-01 02:03:05,29913927.32,5,0,8,0,1053,5,0,1697498461.28,1555016912.88
131,2024-01-01 02:03:41,2024-01-01 02:03:43,Validating,2024-01-01 02:03:41,14027816.03,8,0,6,0,720,8,0,1171046846.05,662326857.64
52,2024-01-01 02:03:43,2024-01-01 02:03:45,Matching,2024-01-01 01:40:03,14027816.03,6,3,8,3,720,6,3,9580911314.0,0.0
131,2024-01-01 02:03:43,2024-01-01 02:03:45,Matching,2024-01-01 02:03:41,14027816.03,8,0,6,0,720,8,0,1171046846.05,662326857.64
52,2024-01-01 02:03:45,2024-01-01 02:03:47,Checking balance and credit,2024-01-01 01:40:03,14027816.03,6,3,8,3,720,6,3,9580911314.0,0.0
131,2024-01-01 02:03:45,2024-01-01 02:03:47,Checking balance and credit,2024-01-01 02:03:41,14027816.03,8,0,6,0,720,8,0,1171046846.05,662326857.64
52,2024-01-01 02:03:47,2024-01-01 02:03:49,Settling,2024-01-01 01:40:03,14027816.03,6,3,8,3,720,6,3,9580911314.0,0.0
131,2024-01-01 02:03:47,2024-01-01 02:03:49,Settling,2024-01-01 02:03:41,14027816.03,8,0,6,0,720,8,0,1171046846.05,662326857.64
132,2024-01-01 02:03:54,2024-01-01 02:03:56,Validating,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
132,2024-01-01 02:03:56,2024-01-01 02:03:56,Waiting in queue unmatched,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
133,2024-01-01 02:04:07,2024-01-01 02:04:09,Validating,2024-01-01 02:04:07,24246962.72,6,0,5,0,989,6,0,1159834611.39,1079250390.17
129,2024-01-01 02:04:09,2024-01-01 02:04:11,Matching,2024-01-01 02:03:03,24246962.72,5,4,6,4,989,5,4,3505929897.0,0.0
133,2024-01-01 02:04:09,2024-01-01 02:04:11,Matching,2024-01-01 02:04:07,24246962.72,6,0,5,0,989,6,0,1159834611.39,1079250390.17
129,2024-01-01 02:04:11,2024-01-01 02:04:13,Checking balance and credit,2024-01-01 02:03:03,24246962.72,5,4,6,4,989,5,4,3505929897.0,0.0
133,2024-01-01 02:04:11,2024-01-01 02:04:13,Checking balance and credit,2024-01-01 02:04:07,24246962.72,6,0,5,0,989,6,0,1159834611.39,1079250390.17
129,2024-01-01 02:04:13,2024-01-01 02:04:15,Settling,2024-01-01 02:03:03,24246962.72,5,4,6,4,989,5,4,3505929897.0,0.0
133,2024-01-01 02:04:13,2024-01-01 02:04:15,Settling,2024-01-01 02:04:07,24246962.72,6,0,5,0,989,6,0,1159834611.39,1079250390.17
134,2024-01-01 02:04:31,2024-01-01 02:04:33,Validating,2024-01-01 02:04:31,66036050.31,4,4,7,4,717,4,4,4112082139.0,0.0
134,2024-01-01 02:04:33,2024-01-01 02:04:33,Waiting in queue unmatched,2024-01-01 02:04:31,66036050.31,4,4,7,4,717,4,4,4112082139.0,0.0
135,2024-01-01 02:04:39,2024-01-01 02:04:41,Validating,2024-01-01 02:04:39,49085258.42,5,0,7,0,1135,5,0,1697498461.28,1555016912.88
135,2024-01-01 02:04:41,2024-01-01 02:04:41,Waiting in queue unmatched,2024-01-01 02:04:39,49085258.42,5,0,7,0,1135,5,0,1697498461.28,1555016912.88
136,2024-01-01 02:04:40,2024-01-01 02:04:42,Validating,2024-01-01 02:04:40,11758137.75,2,0,7,0,1013,2,0,1177670027.13,334479616.6
136,2024-01-01 02:04:42,2024-01-01 02:04:42,Waiting in queue unmatched,2024-01-01 02:04:40,11758137.75,2,0,7,0,1013,2,0,1177670027.13,334479616.6
137,2024-01-01 02:06:12,2024-01-01 02:06:14,Validating,2024-01-01 02:06:12,51485939.21,8,1,7,1,2,8,1,1604424976.0,0.0
137,2024-01-01 02:06:14,2024-01-01 02:06:14,Waiting in queue unmatched,2024-01-01 02:06:12,51485939.21,8,1,7,1,2,8,1,1604424976.0,0.0
138,2024-01-01 02:06:29,2024-01-01 02:06:31,Validating,2024-01-01 02:06:29,24974114.98,6,0,5,0,69,6,0,1159834611.39,1079250390.17
138,2024-01-01 02:06:31,2024-01-01 02:06:31,Waiting in queue unmatched,2024-01-01 02:06:29,24974114.98,6,0,5,0,69,6,0,1159834611.39,1079250390.17
139,2024-01-01 02:06:37,2024-01-01 02:06:39,Validating,2024-01-01 02:06:37,80598816.44,7,1,8,1,31,7,1,4397910367.0,0.0
139,2024-01-01 02:06:39,2024-01-01 02:06:39,Waiting in queue unmatched,2024-01-01 02:06:37,80598816.44,7,1,8,1,31,7,1,4397910367.0,0.0
